fr,Massy
fr,Melun
fr,Méru
fr,Meudon
fr,Moissy-Cramayel
fr,Montigny-le-Bretonneux
fr,Montreuil
fr,Montrouge
fr,Morangis
fr,Nanterre
fr,Neuilly-sur-Seine
fr,Noisy-le-Grand
fr,Nozay
fr,Orly
fr,Orsay
fr,Osny
fr,Palaiseau
fr,Pantin
fr,Paris
fr,Paris 10e
fr,Paris 11e
fr,Paris 12e
fr,Paris 13e
fr,Paris 14e
fr,Paris 15e
fr,Paris 16e
fr,Paris 17e
fr,Paris 18e
fr,Paris 19e
fr,Paris 1er
fr,Paris 20e
fr,Paris 2e
fr,Paris 3e
fr,Paris 4e
fr,Paris 5e
fr,Paris 6e
fr,Paris 7e
fr,Paris 8e
fr,Paris 9e
fr,Poissy
fr,Pontoise
fr,Pringy
fr,Puteaux
fr,Rambouillet
fr,Roissy-en-Brie
fr,Roissy-en-France
fr,Romainville
fr,Rueil-Malmaison
fr,Rungis
fr,Saint-Cloud
fr,Saint-Denis
fr,Saint-Germain-en-Laye
fr,Saint-Mandé
fr,Saint-Maurice
fr,Saint-Ouen
fr,Saint-Quentin-en-Yvelines
fr,Sceaux
fr,Sèvres
fr,Suresnes
fr,Torcy
fr,Trappes
fr,Vanves
fr,Varennes-Jarcy
fr,Vaucresson
fr,Vélizy-Villacoublay
fr,Versailles
fr,Villebon-sur-Yvette
fr,Villejuif
fr,Villiers-Saint-Fréderic
fr,Vincennes
fr,Voisins-le-Bretonneux

gb,Aberdeen City
gb,Aberdeenshire
gb,Adur
gb,Allerdale
gb,Amber Valley
gb,Angus
gb,Antrim
gb,Ards
gb,Argyll & Bute Islands
gb,Armagh City
gb,Arran & Cumbrae
gb,Arun
gb,Ashfield
gb,Ashford
gb,Aylesbury Vale
gb,Babergh
gb,Badenoch & Strathspey
gb,Banbridge
gb,Banstead
gb,Barking
gb,Barnet
gb,Barnsley
gb,Barrow-in-Furness
gb,Basildon
gb,Basingstoke
gb,Bassetlaw
gb,Bath
gb,Bedford
gb,Bedworth
gb,Belfast
gb,Birmingham
gb,Blaby
gb,Blackburn with Darwen
gb,Blackpool
gb,Blaenau Gwent
gb,Boston
gb,Bournemouth
gb,Bracknell Forest
gb,Bradford
gb,Braintree
gb,Breckland
gb,Bridgend
gb,Bristol
gb,Broadland
gb,Bromsgrove
gb,Burnley
gb,Bury
gb,Caithness & Sutherland
gb,Calderdale
gb,Cambridge
gb,Cannock Chase
gb,Canterbury
gb,Cardiff
gb,Carlisle
gb,Carmarthenshire
gb,Causeway Coast
gb,Ceredigion
gb,Cheltenham
gb,Cherwell
gb,Cheshire East
gb,Cheshire West
gb,Chichester
gb,Chiltern
gb,City of London
gb,Clackmannanshire
gb,Conwy
gb,Copeland
gb,Corby
gb,Cornwall
gb,Cotswold
gb,County Durham
gb,Craven
gb,Crawley
gb,Darlington
gb,Daventry
gb,Denbighshire
gb,Derbyshire Dales
gb,Derry City
gb,Doncaster
gb,Dover
gb,Down
gb,Dumfries & Galloway
gb,Dundee City
gb,East Ayrshire
gb,East Cambridgeshire
gb,East Devon
gb,East Dunbartonshire
gb,East Hampshire
gb,East Lindsey
gb,East Lothian
gb,East Renfrewshire
gb,East Riding of Yorkshire
gb,Eastbourne
gb,Eastleigh
gb,Eden
gb,Edinburgh
gb,Eilean Siar (Western Isles)
gb,Elmbridge
gb,Exeter
gb,Fareham
gb,Fenland
gb,Fermanagh
gb,Fife
gb,Flintshire
gb,Forest Heath
gb,Forest of Dean
gb,Gateshead
gb,Gedling
gb,Great Yarmouth
gb,Guildford
gb,Gwynedd
gb,Hambleton
gb,Harborough
gb,Harrogate
gb,Hartlepool
gb,Hastings
gb,Havant
gb,Herefordshire
gb,High Peak
gb,Huntingdonshire
gb,Inverness
gb,Ipswich
gb,Isle of Anglesey
gb,Isle of Wight
gb,Isles of Scilly
gb,King's Lynn
gb,Kirklees
gb,Knowsley
gb,Lancaster
gb,Lincoln
gb,Lochaber
gb,Malvern Hills
gb,Melton
gb,Mendip
gb,Mid Devon
gb,Mid Suffolk
gb,Mid Ulster
gb,Milton Keynes
gb,Mourne
gb,Neath Port Talbot
gb,New Forest
gb,Newark
gb,Newcastle upon Tyne
gb,Newport
gb,North Devon
gb,North Dorset
gb,North East Lincolnshire
gb,North East Moray
gb,North Hertfordshire
gb,North Lanarkshire
gb,North Lincolnshire
gb,North Norfolk
gb,North Somerset
gb,Northampton
gb,Northumberland
gb,Omagh
gb,Orkney Islands
gb,Pembrokeshire
gp,Penrith
gb,Perth & Kinross
gb,Plymouth
gb,Portland
gb,Powys
gb,Purbeck
gb,Ribble Valley
gb,Richmondshire
gb,Ryedale
gb,Scarborough
gb,Scottish Borders
gb,Sedgemoor
gb,Selby
gb,Sevenoaks
gb,Shetland Islands
gb,Shropshire
gb,Skye & Lochalsh
gb,South Ayrshire
gb,South Hams
gb,South Lakeland
gb,South Lanarkshire
gb,South Norfolk
gb,South Oxfordshire
gb,South Somerset
gb,St Edmundsbury
gb,Staffordshire Moorlands
gb,Strabane
gb,Stratford-on-Avon
gb,Suffolk Coastal
gb,Swansea
gb,Swindon
gb,Taunton Deane
gb,Telford
gb,Test Valley
gb,Thanet
gb,Torbay
gb,Torridge
gb,Uttlesford
gb,Vale of White Horse
gb,Warrington
gb,Waveney
gb,West Devon
gb,West Dorset
gb,West Lothian
gb,Wiltshire
gb,Wyre Forest

ie,Dublin

it,Venice
it,Trento
it,Cagliari
it,Rome
it.Trieste
it,Palermo
it,Marsala
it,Campobasso
it,L'Aquila
it,Civitavecchia
it,Catanzaro
it,Genoa
it,Ancona
it,Bologna
it,Potenza
it,Bari
it,Milano Sud
it,Milano Nord
it,Turin
it,Naples
it,Florence
it,Aosta
it,Perugia
it,Como
it,Novara
it,Asti
it,Sassari
it,Olbia
it,Modena
it,Ferrara
it,Ravenna
it,Treviso
it,Verona
it,Udine
it,Bolzano
it,Bergamo
it,Salerno
it,Pescara
it,Arezzo
it,Siena
it,Livorno
it,Pisa
it,Parma
it,Catania
it,Messina
it,Ragusa
it,Siracusa
it,Reggio di Calabria
it,Vibo Valentia
it,Crotone
it,Foggia
it,Barletta
it,Taranto
it,Brindisi
it,Lecce
it,Benevento
it,Caserta

nl,Hilversum
nl,Maastricht
nl,Amsterdam
nl,The Hague
nl,Haarlem
nl,Groningen
nl,Middelburg
nl,Lelystad
nl,Arnhem
nl,Assen
nl,Hertogenbosch
nl,Zwolle
nl,Utrecht
nl,Leeuwarden
nl,Rotterdam
nl,Eindhoven

ru,Moscow
