Mechanical Engineering,Engineer,1,0.019555661564034786,779,7529,34783,2411262,0.022395998045021993,0.0028403364809872086,0.0007941342509841501
Mechanical Engineering,Mechanical Engineer,1,0.010997893535264106,394,1177,34783,2411262,0.011327372567058621,0.00032947903179451616,0.0005675456288058842
Mechanical Engineering,Mechanical or Industrial Engineering Professional,0,0.010836103321895609,377,383,34783,2411262,0.010838628065434263,2.5247435386552964e-06,0.0005551853030798999
Mechanical Engineering,Design Engineer,1,0.009792484990023881,358,1546,34783,2411262,0.01029238421067763,0.0004998992206537487,0.0005413570175310843
Mechanical Engineering,Project Engineer,1,0.009056451538072684,342,2186,34783,2411262,0.009832389385619412,0.0007759378475467278,0.0005293627002279377
Mechanical Engineering,Service Engineer,1,0.006451806480173236,234,889,34783,2411262,0.00672742431647644,0.0002756178363032032,0.00043843592342071304
Mechanical Engineering,Independent Mechanical or Industrial Engineering Professional,0,0.005634515816373396,196,197,34783,2411262,0.005634936606963172,4.207905897758827e-07,0.0004013600722252273
Mechanical Engineering,Sales Engineer,1,0.005620888518627909,201,576,34783,2411262,0.005778684989793865,0.00015779647116595603,0.0004064992860032935
Mechanical Engineering,Mechanic,1,0.005461124010974453,202,1025,34783,2411262,0.005807434666360004,0.0003463106553855515,0.0004076001987165259
Mechanical Engineering,Mechanical/Design Engineer,1,0.003924249851841594,139,310,34783,2411262,0.00399620504269327,7.195519085167595e-05,0.0003383204929489112
Mechanical Engineering,Engineering Manager,1,0.0031331058738353957,120,873,34783,2411262,0.0034499611879366355,0.0003168553141012397,0.0003146051024396358
Mechanical Engineering,Manufacturing Engineer,1,0.0029233324920268093,106,401,34783,2411262,0.003047465716010695,0.0001241332239838854,0.0002956330185963652
Mechanical Engineering,Welder,1,0.0027630243185278384,103,574,34783,2411262,0.002961216686312279,0.00019819236778444076,0.0002914880831901601
Mechanical Engineering,Application Engineer,1,0.0025080773859462134,91,348,34783,2411262,0.0026162205675186153,0.00010814318157240186,0.0002739784946459919
Mechanical Engineering,Mechanical Fitter,1,0.002412299130349971,86,229,34783,2411262,0.0024724721846879224,6.017305433795123e-05,0.000266331267737054
Mechanical Engineering,Production Engineer,1,0.002387744318475951,88,426,34783,2411262,0.0025299715378201996,0.00014222721934424836,0.00026946555092091786
Mechanical Engineering,Fitter,1,0.0019578974582145784,74,477,34783,2411262,0.002127476065894259,0.00016957860767968073,0.00024719520283161226
Mechanical Engineering,Electrical Engineer,1,0.0019260141662360694,84,1246,34783,2411262,0.002414972831555645,0.0004889586653195757,0.000263567193739546
Mechanical Engineering,Field Service Engineer,1,0.0019245190851609046,73,487,34783,2411262,0.00209872638932812,0.00017420730416721546,0.00024552874492511883
Mechanical Engineering,Quality Engineer,1,0.0018623910355410928,71,496,34783,2411262,0.002041227036195843,0.00017883600065475016,0.00024215711327567777
Mechanical Engineering,Machine Operator,1,0.0018333564848465567,71,565,34783,2411262,0.002041227036195843,0.00020787055134928608,0.00024218232852779746
Mechanical Engineering,Graduate Mechanical Engineer,0,0.0017956603718450263,63,100,34783,2411262,0.0018112296236667338,1.556925182170766e-05,0.00022800110159727993
Mechanical Engineering,Technician,1,0.001769305026761142,92,2173,34783,2411262,0.002644970244084754,0.000875665217323612,0.0002760598832487844
Mechanical Engineering,Works Manager,1,0.0016517630313473142,60,234,34783,2411262,0.0017249805939683178,7.321756262100359e-05,0.00022257110062518055
Mechanical Engineering,Maintenance Engineer,1,0.0016479628748336914,63,451,34783,2411262,0.0018112296236667338,0.0001632667488330425,0.00022813732910648837
Mechanical Engineering,Technical Sales Engineer,1,0.0016363427371926251,58,132,34783,2411262,0.0016674812408360405,3.113850364341532e-05,0.0002187983328117734
Mechanical Engineering,CNC Machinist,1,0.0015838928711376585,56,118,34783,2411262,0.0016099818877037633,2.608901656610473e-05,0.00021499515323647865
Mechanical Engineering,Purchasing Manager,1,0.0014548330353322011,60,702,34783,2411262,0.0017249805939683178,0.0002701475586361167,0.0002227571158667632
Mechanical Engineering,Lift Engineer,1,0.001410974021151051,50,113,34783,2411262,0.0014374838283069315,2.6509807155880612e-05,0.00020317219972199754
Mechanical Engineering,Toolmaker,1,0.001355578620967653,48,106,34783,2411262,0.0013799844751746543,2.44058542070012e-05,0.00019907191459000203
Mechanical Engineering,Industrial Automation Professional,0,0.0013512347986085157,47,47,34783,2411262,0.0013512347986085157,0.0,0.00019696464465828736
Mechanical Engineering,Machinery Professional,0,0.0012937354454762384,45,45,34783,2411262,0.0012937354454762384,0.0,0.00019273389895943621
Mechanical Engineering,Process Engineer,1,0.0012737832476784731,53,647,34783,2411262,0.0015237328580053474,0.00024994961032687434,0.00020939251919426812
Mechanical Engineering,Electrician,1,0.0012414977107208065,91,3358,34783,2411262,0.0026162205675186153,0.0013747228567978088,0.00027494797693673945
Mechanical Engineering,Commissioning Engineer,1,0.0011279569943101807,42,231,34783,2411262,0.0012074864157778226,7.952942146764184e-05,0.00018629650769636723
Mechanical Engineering,Workshop Manager,1,0.001088687552999645,41,255,34783,2411262,0.001178736739211684,9.00491862120389e-05,0.00018408216389089835
Mechanical Engineering,Vehicle Technician,1,0.0010761997517677471,42,354,34783,2411262,0.0012074864157778226,0.0001312866640100754,0.00018635493862283875
Mechanical Engineering,Refrigeration Engineer,1,0.0010380698069708007,37,98,34783,2411262,0.0010637380329471295,2.5668225976328845e-05,0.00017481531311697374
Mechanical Engineering,Welder/Fabricator,1,0.0010271292516366277,37,124,34783,2411262,0.0010637380329471295,3.6608781310501796e-05,0.0001748284790765324
Mechanical Engineering,Plumber,1,0.0010184992761458908,54,1323,34783,2411262,0.001552482534571486,0.0005339832584255952,0.0002116332992744208
Mechanical Engineering,Engineering Director,1,0.001015347115122903,37,152,34783,2411262,0.0010637380329471295,4.8390917824226515e-05,0.00017484265637130264
Mechanical Engineering,Principal Engineer,1,0.0010036748126592767,44,665,34783,2411262,0.0012649857689100998,0.00026131095625082316,0.00019087130548944172
Mechanical Engineering,Development Engineer,1,0.00099009967973635,37,212,34783,2411262,0.0010637380329471295,7.363835321077947e-05,0.00017487303129349398
Mechanical Engineering,Machinist,1,0.0009815479514794535,36,163,34783,2411262,0.0010349883563809906,5.344040490153711e-05,0.00017247396856944177
Mechanical Engineering,Independent Machinery Professional,0,0.0009774890032487134,34,34,34783,2411262,0.0009774890032487134,0.0,0.00016755602887628078
