# sector mappings
title,en,,Care Coordinator,Care Worker
title,en,,Care Support Worker,Care Worker
title,en,Health Care,Social Worker,Care Worker
title,en,,Home Carer,Care Worker
title,en,,CSW,Care Worker
title,en,,Community Carer,Care Worker
title,en,,HCSW,Care Worker
title,en,,Community Care Worker,Care Worker
title,en,Health Care,Social Care Worker,Care Worker
title,en,Health Care,Community Support Worker,Care Worker
title,en,Health Care,Caregiver,Care Worker
title,en,,careworker,Care Worker
# Doctor
title,en,,Doctor,Doctor
title,en,,Medical Doctor,Doctor
title,en,Health Care,Dr,Doctor
title,en,,Medical Officer,Doctor
title,en,,Medical Practitioner,Doctor
title,en,,Physician,Doctor
title,en,,FY2 Doctor,Doctor
title,en,,Clinic Manager,Doctor
title,en,,Clinical Lead,Doctor
title,en,,Clinical Director,Doctor
title,en,,Clinical Scientist,Doctor
title,en,,Clinical Coordinator,Doctor
title,en,,Audiologist,Doctor
title,en,,Clinical Team Leader,Doctor
title,en,,Clinical Advisor,Doctor
title,en,,Clinical Services Manager,Doctor
title,en,Health Care,Senior Practitioner,Doctor
title,en,,Consultant Physician,Doctor
title,en,,Medical Director,Doctor
title,en,,Specialist Registrar,Doctor
title,en,,Consultant Gynaecologist,Doctor
title,en,,Specialty Registrar,Doctor
title,en,,Consultant Obstetrician and Gynaecologist,Doctor
title,en,,Consultant Gastroenterologist,Doctor
title,en,,Consultant Haematologist,Doctor
title,en,,Consultant Histopathologist,Doctor
title,en,,Hospital Doctor,Doctor
title,en,,Speciality Registrar,Doctor
title,en,,Consultant Microbiologist,Doctor
title,en,Health Care,Specialist,Doctor
title,en,,Consultant Clinical Oncologist,Doctor
title,en,Health Care,Registrar,Doctor
title,en,,Consultant Urologist,Doctor
title,en,,Clinical Fellow,Doctor
title,en,,Clinical Research Fellow,Doctor
title,en,,Consultant Cardiologist,Doctor
title,en,,Consultant Neurologist,Doctor
title,en,,Consultant Rheumatologist,Doctor
title,en,,Cardiac Physiologist,Doctor
title,en,,Specialty Doctor,Doctor
title,en,,Speciality Doctor,Doctor
title,en,,SpR,Doctor
title,en,,SHO,Doctor
title,en,,Consultant Dermatologist,Doctor
title,en,,Foundation Doctor,Doctor
title,en,,Foundation Year 1 Doctor,Doctor
title,en,,FY1 Doctor,Doctor
title,en,,Consultant Ophthalmologist,Doctor
title,en,,Ophthalmologist,Doctor
title,en,,Consultant Ophthalmic Surgeon,Doctor
title,en,,Orthoptist,Doctor
title,en,,Consultant Anaesthetist,Doctor
title,en,,Consultant Paediatrician,Doctor
title,en,,Anaesthetist,Doctor
title,en,,Consultant in Emergency Medicine,Doctor
title,en,,Paediatrician,Doctor
title,en,,Paediatric Registrar,Doctor
title,en,,Consultant Neonatologist,Doctor
# General Practitioner (GP)
title,en,,GP,General Practicioner (GP)
title,en,,General Practitioner,General Practicioner (GP)
title,en,,GP Partner,General Practicioner (GP)
title,en,,General Medical Practitioner,General Practicioner (GP)
title,en,,Salaried GP,General Practicioner (GP)
title,en,,GP Principal,General Practicioner (GP)
title,en,,General Practioner,General Practicioner (GP)
title,en,,GP Registrar,General Practicioner (GP)
title,en,,GP Trainee,General Practicioner (GP)
# Surgeon
title,en,,Consultant Surgeon,Surgeon
title,en,,Orthopaedic Surgeon,Surgeon
title,en,,Consultant Orthopaedic Surgeon,Surgeon
title,en,,Surgeon,Surgeon
title,en,,Consultant Plastic Surgeon,Surgeon
